
0.0239606152295,-0.00843981099697,0.0120879296767,-0.0235793933511,-0.0340073353128,0.00517744332102,-0.0306408630618,-0.0489255189674,-0.0387724671729,0.035451234303,0.0413151374465,0.00890961902074,-0.0370563342789
0.022781645562,-0.0101401777626,0.0123468018427,-0.0238120325037,-0.033810901377,-0.480450711609,-0.0271859143558,-0.0378227713884,-0.0176427582888,0.035896715254,0.0394623207326,0.00944375109412,-0.0415724666036
0.0215910439368,-0.0118307228315,-0.0116757337377,-0.023527155365,-0.0339533847228,-0.978578584192,0.0114352298246,-0.0438056948312,-0.00293499092885,0.0363689028087,0.0373836974024,0.0087097749228,-0.0462818869418
0.0204146861685,-0.0135283920676,-0.0606046629473,-0.0255590273947,-0.0338405273571,-1.42275698757,0.0148393920589,-0.0146675264307,-0.0146876843018,0.0368043915548,0.0350696030553,0.0135495830613,-0.0470142311374
0.0191367347988,-0.0152204184355,-0.131742512326,-0.0256602895706,-0.0337420810221,-1.90645399725,-0.027081141984,-0.0569342132848,0.0285020607537,0.0374818707079,0.0327188914984,0.0140678526292,-0.0500577383849
0.0178537203203,-0.0169075224866,-0.227065212188,-0.0228952524958,-0.0324491868665,-2.44483496274,0.00797986866296,-0.0300777424507,0.0625984793941,0.0381852633394,0.0302160045792,0.00832257821258,-0.05718355728
0.0167089576955,-0.0185299818299,-0.349306960325,-0.0243078539961,-0.0354546765164,-2.88758847843,0.0351417265478,-0.0357937257185,0.0922281669307,0.03860139225,0.0273568267152,0.0127249751991,-0.0540529593204
0.0154935649957,-0.0203027156557,-0.493686384246,-0.0230719718971,-0.0318934596211,-3.4160744557,0.0792273234686,-0.0725954592492,0.102883001184,0.03923764101,0.0246541787491,0.00907777823136,-0.0615674804364
0.0143399664008,-0.0218973886368,-0.664490107031,-0.0232113502049,-0.0321296171831,-3.90440690064,0.107443865522,-0.0951389645121,0.0919474656768,0.0396915299215,0.0215758047273,0.00933975551732,-0.0629146876885
0.0131793988906,-0.0235038694959,-0.859710452063,-0.0228421253098,-0.0316848389754,-4.39925359812,0.118978761209,-0.143685058661,0.0943544639744,0.0401585176974,0.0184300703429,0.00866789245248,-0.0648142388052
0.0120372926251,-0.0250881114447,-1.07967313197,-0.0243034425087,-0.0329231537058,-4.8787088872,0.134871610907,-0.100609321628,0.110341345887,0.04059191232,0.0151893584026,0.0108373573532,-0.0641600546127
0.0108221204997,-0.02673426913,-1.32360857633,-0.0231216858602,-0.0312015515423,-5.38310204513,0.0913062612952,-0.0802730012406,0.106238353489,0.0411337801877,0.011981355672,0.008708707706,-0.0668903882922
0.00966603620665,-0.0282943467071,-1.59276367859,-0.024284617661,-0.0330837988236,-5.85707279504,0.0530809736157,-0.110880879613,0.120179765029,0.041569215573,0.0086368362574,0.0109616123707,-0.0650672465404
0.0084518053236,-0.0299485366483,-1.88561731834,-0.0223772537732,-0.030766495783,-6.36578430256,0.0483538897455,-0.102277853999,0.107412335375,0.0421172961915,0.00538347393038,0.00778617764785,-0.0678617311778
0.00733294263494,-0.0314868614374,-2.20390653347,-0.0270759356755,-0.0362356555044,-6.80798212106,0.0188660828305,-0.12695608452,0.0645009036628,0.0425066050739,0.00199038737149,0.0158054774774,-0.0620378238768
